txn_id,customer_id,date,amount,category,channel
T000039,C0001,2026-04-04,-215.14,transfer_out,app_transfer
T000366,C0006,2026-04-04,-124.67,retail,card
T000556,C0009,2026-04-04,-23.5,transport,card
T000682,C0011,2026-04-04,-30.73,cash_withdrawal,atm
T001161,C0018,2026-04-04,-9.33,subscription,direct_debit
T001164,C0018,2026-04-04,-28.42,transport,card
T001382,C0021,2026-04-04,-5.88,subscription,direct_debit
T001384,C0021,2026-04-04,-62.29,groceries,card
T001461,C0022,2026-04-04,-141.85,transfer_out,app_transfer
T001536,C0023,2026-04-04,-306.33,transfer_out,app_transfer
T001618,C0024,2026-04-04,3458.27,salary,inbound_transfer
T001918,C0028,2026-04-04,-23.72,transport,card
T002003,C0029,2026-04-04,-7.76,subscription,direct_debit
T002186,C0031,2026-04-04,928.28,salary,inbound_transfer
T003046,C0044,2026-04-04,-57.79,groceries,card
T003149,C0046,2026-04-04,-12.39,transport,card
T003417,C0050,2026-04-04,-16.06,subscription,direct_debit
T003536,C0051,2026-04-04,-50.62,dining,card
T003717,C0053,2026-04-04,-28.91,dining,card
T004116,C0060,2026-04-04,-25.15,dining,card
T004124,C0060,2026-04-04,-130.41,retail,card
T004225,C0062,2026-04-04,-372.67,transfer_out,app_transfer
T004954,C0072,2026-04-04,-9.97,subscription,direct_debit
T005297,C0076,2026-04-04,-11.5,transport,card
T005534,C0079,2026-04-04,-20.03,groceries,card
T005834,C0083,2026-04-04,-89.43,cash_withdrawal,atm
T006148,C0088,2026-04-04,-33.58,dining,card
T006247,C0089,2026-04-04,-98.04,retail,card
T006255,C0089,2026-04-04,-50.02,groceries,card
T006340,C0090,2026-04-04,-62.83,groceries,card
T006411,C0091,2026-04-04,-36.57,groceries,card
T006460,C0092,2026-04-04,1604.51,salary,inbound_transfer
T006639,C0094,2026-04-04,-66.52,retail,card
T006740,C0095,2026-04-04,-26.11,groceries,card
T006882,C0097,2026-04-04,768.77,salary,inbound_transfer
T006884,C0097,2026-04-04,-54.02,dining,card
T007112,C0101,2026-04-04,-110.11,retail,card
T007260,C0104,2026-04-04,-67.88,groceries,card
T007869,C0114,2026-04-04,-14.8,transport,card
T008059,C0117,2026-04-04,-87.29,cash_withdrawal,atm
T008150,C0118,2026-04-04,-29.13,dining,card
T008151,C0118,2026-04-04,-23.75,subscription,direct_debit
T008491,C0124,2026-04-04,-12.03,subscription,direct_debit
T008819,C0128,2026-04-04,-50.09,retail,card
T008905,C0129,2026-04-04,-118.18,retail,card
T008965,C0130,2026-04-04,-81.63,retail,card
T009114,C0132,2026-04-04,1898.16,salary,inbound_transfer
T009115,C0132,2026-04-04,2300.06,salary,inbound_transfer
T009666,C0140,2026-04-04,-42.07,cash_withdrawal,atm
T009829,C0142,2026-04-04,-15.06,dining,card
T009957,C0144,2026-04-04,-13.92,transport,card
T010261,C0149,2026-04-04,1236.71,salary,inbound_transfer
T010327,C0150,2026-04-04,-49.79,utilities,direct_debit
T010535,C0152,2026-04-04,-25.21,transport,card
T010681,C0154,2026-04-04,-48.47,cash_withdrawal,atm
T010758,C0155,2026-04-04,-156.51,utilities,direct_debit
T010997,C0158,2026-04-04,-54.17,dining,card
T011261,C0162,2026-04-04,-120.63,utilities,direct_debit
T011324,C0163,2026-04-04,-113.51,transfer_out,app_transfer
T011328,C0163,2026-04-04,-155.52,utilities,direct_debit
T011897,C0170,2026-04-04,-60.22,dining,card
T011899,C0170,2026-04-04,-188.86,utilities,direct_debit
T012414,C0178,2026-04-04,-19.54,subscription,direct_debit
T012417,C0178,2026-04-04,-36.42,dining,card
T012939,C0186,2026-04-04,-24.78,transport,card
T012942,C0186,2026-04-04,-121.56,utilities,direct_debit
T013179,C0189,2026-04-04,-15.58,dining,card
T013707,C0197,2026-04-04,-37.47,retail,card
T013710,C0197,2026-04-04,-25.56,groceries,card
T013711,C0197,2026-04-04,-24.7,retail,card
T013803,C0198,2026-04-04,2858.32,salary,inbound_transfer
T013816,C0198,2026-04-04,-23.12,dining,card
T000158,C0003,2026-04-05,-120.64,retail,card
T000160,C0003,2026-04-05,-11.94,transport,card
T000226,C0004,2026-04-05,-22.77,transport,card
T000376,C0006,2026-04-05,-7.61,subscription,direct_debit
T000765,C0012,2026-04-05,-42.84,dining,card
T000817,C0013,2026-04-05,-20.71,groceries,card
T000825,C0013,2026-04-05,-34.74,retail,card
T000891,C0014,2026-04-05,-131.25,retail,card
T000934,C0015,2026-04-05,972.37,salary,inbound_transfer
T001243,C0019,2026-04-05,-44.62,groceries,card
T001530,C0023,2026-04-05,-53.27,dining,card
T001920,C0028,2026-04-05,-105.58,utilities,direct_debit
T002098,C0030,2026-04-05,-84.89,groceries,card
T002189,C0031,2026-04-05,-51.23,dining,card
T002386,C0034,2026-04-05,-97.89,cash_withdrawal,atm
T002693,C0039,2026-04-05,-23.98,dining,card
T002969,C0043,2026-04-05,-54.93,dining,card
T003624,C0052,2026-04-05,-39.72,dining,card
T003714,C0053,2026-04-05,-206.21,utilities,direct_debit
T003874,C0055,2026-04-05,-262.8,transfer_out,app_transfer
T004118,C0060,2026-04-05,-51.46,dining,card
T004226,C0062,2026-04-05,-34.35,retail,card
T004443,C0065,2026-04-05,-48.86,groceries,card
T004507,C0066,2026-04-05,-101.01,utilities,direct_debit
T004514,C0066,2026-04-05,-11.21,dining,card
T004583,C0067,2026-04-05,-52.83,utilities,direct_debit
T004786,C0070,2026-04-05,-22.64,dining,card
T004795,C0070,2026-04-05,-55.03,groceries,card
T005014,C0073,2026-04-05,4241.99,salary,inbound_transfer
T005016,C0073,2026-04-05,-362.79,transfer_out,app_transfer
T005019,C0073,2026-04-05,-6.42,subscription,direct_debit
T005206,C0075,2026-04-05,-28.6,groceries,card
T005212,C0075,2026-04-05,-135.12,utilities,direct_debit
T005398,C0077,2026-04-05,-12.64,transport,card
T006153,C0088,2026-04-05,-22.65,dining,card
T006552,C0093,2026-04-05,-48.22,dining,card
T006555,C0093,2026-04-05,-51.42,cash_withdrawal,atm
T007028,C0099,2026-04-05,-204.61,utilities,direct_debit
T007921,C0115,2026-04-05,-20.21,dining,card
T008063,C0117,2026-04-05,-25.81,dining,card
T008068,C0117,2026-04-05,-82.78,retail,card
T008143,C0118,2026-04-05,-156.46,utilities,direct_debit
T008738,C0127,2026-04-05,-60.15,retail,card
T008823,C0128,2026-04-05,-127.26,utilities,direct_debit
T009128,C0132,2026-04-05,-11.94,transport,card
T009222,C0133,2026-04-05,-27.14,transport,card
T009321,C0134,2026-04-05,-8.92,transport,card
T009661,C0140,2026-04-05,-285.12,transfer_out,app_transfer
T010004,C0145,2026-04-05,-40.55,groceries,card
T010176,C0148,2026-04-05,-29.12,retail,card
T010334,C0150,2026-04-05,-96.39,cash_withdrawal,atm
T010430,C0151,2026-04-05,-50.22,groceries,card
T010439,C0151,2026-04-05,-81.67,groceries,card
T010532,C0152,2026-04-05,-50.98,utilities,direct_debit
T010680,C0154,2026-04-05,-119.63,utilities,direct_debit
T011053,C0159,2026-04-05,-64.01,groceries,card
T011269,C0162,2026-04-05,-19.71,dining,card
T011276,C0162,2026-04-05,-80.22,cash_withdrawal,atm
T011326,C0163,2026-04-05,-58.71,groceries,card
T011401,C0164,2026-04-05,-69.04,groceries,card
T011973,C0171,2026-04-05,-41.33,groceries,card
T012076,C0173,2026-04-05,-33.78,dining,card
T012082,C0173,2026-04-05,-19.15,transport,card
T012140,C0174,2026-04-05,-53.72,dining,card
T012221,C0175,2026-04-05,-226.42,transfer_out,app_transfer
T012286,C0176,2026-04-05,-58.12,dining,card
T012370,C0177,2026-04-05,-24.66,subscription,direct_debit
T012934,C0186,2026-04-05,4148.52,salary,inbound_transfer
T013805,C0198,2026-04-05,-75.27,utilities,direct_debit
T013863,C0199,2026-04-05,-67.5,retail,card
T000164,C0003,2026-04-06,-192.81,transfer_out,app_transfer
T000308,C0005,2026-04-06,-261.54,transfer_out,app_transfer
T000374,C0006,2026-04-06,-43.96,groceries,card
T000554,C0009,2026-04-06,-55.41,groceries,card
T001386,C0021,2026-04-06,-81.23,groceries,card
T001388,C0021,2026-04-06,-27.21,transport,card
T001455,C0022,2026-04-06,1533.14,salary,inbound_transfer
T001848,C0027,2026-04-06,-8.93,transport,card
T002095,C0030,2026-04-06,-27.5,groceries,card
T002244,C0032,2026-04-06,3269.13,salary,inbound_transfer
T002813,C0041,2026-04-06,-83.86,groceries,card
T003085,C0045,2026-04-06,-302.94,transfer_out,app_transfer
T003144,C0046,2026-04-06,-71.21,utilities,direct_debit
T003323,C0049,2026-04-06,-12.7,dining,card
T003803,C0054,2026-04-06,-6.74,transport,card
T004117,C0060,2026-04-06,-91.41,groceries,card
T004123,C0060,2026-04-06,-60.06,retail,card
T004237,C0062,2026-04-06,-295.83,transfer_out,app_transfer
T004241,C0062,2026-04-06,-73.92,retail,card
T004372,C0064,2026-04-06,2774.51,salary,inbound_transfer
T004512,C0066,2026-04-06,-23.39,transport,card
T004641,C0068,2026-04-06,-20.1,subscription,direct_debit
T004803,C0070,2026-04-06,-18.46,dining,card
T005025,C0073,2026-04-06,-123.07,retail,card
T005476,C0078,2026-04-06,-39.09,groceries,card
T005536,C0079,2026-04-06,-16.72,transport,card
T005610,C0080,2026-04-06,-27.91,transport,card
T005918,C0085,2026-04-06,-130.29,utilities,direct_debit
T006345,C0090,2026-04-06,-16.15,transport,card
T006467,C0092,2026-04-06,-30.29,transport,card
T006554,C0093,2026-04-06,-6.24,subscription,direct_debit
T006630,C0094,2026-04-06,-52.6,dining,card
T006736,C0095,2026-04-06,-78.94,groceries,card
T006883,C0097,2026-04-06,-59.38,retail,card
T006950,C0098,2026-04-06,-77.36,groceries,card
T007610,C0110,2026-04-06,-17.69,subscription,direct_debit
T008295,C0120,2026-04-06,4665.43,salary,inbound_transfer
T008657,C0126,2026-04-06,1273.38,salary,inbound_transfer
T008667,C0126,2026-04-06,-52.14,groceries,card
T008739,C0127,2026-04-06,-55.59,dining,card
T008748,C0127,2026-04-06,-12.24,dining,card
T008977,C0130,2026-04-06,-75.79,retail,card
T009123,C0132,2026-04-06,-176.6,transfer_out,app_transfer
T009218,C0133,2026-04-06,3549.42,salary,inbound_transfer
T009228,C0133,2026-04-06,-140.9,transfer_out,app_transfer
T011396,C0164,2026-04-06,-53.48,groceries,card
T011474,C0165,2026-04-06,-83.36,groceries,card
T011479,C0165,2026-04-06,-114.95,retail,card
T011626,C0167,2026-04-06,-50.74,dining,card
T011818,C0169,2026-04-06,-26.39,subscription,direct_debit
T011971,C0171,2026-04-06,-43.56,dining,card
T012080,C0173,2026-04-06,-103.27,transfer_out,app_transfer
T012081,C0173,2026-04-06,-105.56,retail,card
T012372,C0177,2026-04-06,-37.95,groceries,card
T013180,C0189,2026-04-06,-22.97,subscription,direct_debit
T013811,C0198,2026-04-06,-179.7,utilities,direct_debit
T013813,C0198,2026-04-06,-13.55,transport,card
T000032,C0001,2026-04-07,862.37,salary,inbound_transfer
T000109,C0002,2026-04-07,-29.96,dining,card
T000159,C0003,2026-04-07,-72.0,groceries,card
T000362,C0006,2026-04-07,4159.28,salary,inbound_transfer
T000476,C0008,2026-04-07,-110.42,retail,card
T000685,C0011,2026-04-07,-35.5,groceries,card
T001089,C0017,2026-04-07,-13.79,subscription,direct_debit
T001244,C0019,2026-04-07,-60.05,groceries,card
T002092,C0030,2026-04-07,1571.0,salary,inbound_transfer
T002257,C0032,2026-04-07,-42.44,groceries,card
T002805,C0041,2026-04-07,-127.07,retail,card
T002806,C0041,2026-04-07,-5.98,subscription,direct_debit
T003084,C0045,2026-04-07,-51.76,dining,card
T003420,C0050,2026-04-07,-123.91,retail,card
T003801,C0054,2026-04-07,3852.54,salary,inbound_transfer
T003958,C0056,2026-04-07,4194.86,salary,inbound_transfer
T004503,C0066,2026-04-07,-102.95,cash_withdrawal,atm
T004721,C0069,2026-04-07,-30.44,transport,card
T005210,C0075,2026-04-07,-26.3,dining,card
T005291,C0076,2026-04-07,-118.72,transfer_out,app_transfer
T005532,C0079,2026-04-07,-253.1,transfer_out,app_transfer
T005608,C0080,2026-04-07,-85.38,groceries,card
T005612,C0080,2026-04-07,-79.66,groceries,card
T005774,C0082,2026-04-07,1243.23,salary,inbound_transfer
T005924,C0085,2026-04-07,-28.77,transport,card
T006014,C0086,2026-04-07,-25.27,subscription,direct_debit
T006472,C0092,2026-04-07,-72.39,retail,card
T006553,C0093,2026-04-07,-21.86,subscription,direct_debit
T006801,C0096,2026-04-07,-31.89,dining,card
T007358,C0106,2026-04-07,-23.84,transport,card
T007437,C0108,2026-04-07,-389.52,transfer_out,app_transfer
T007438,C0108,2026-04-07,-84.37,groceries,card
T008214,C0119,2026-04-07,-39.58,utilities,direct_debit
T008486,C0124,2026-04-07,-10.65,transport,card
T008736,C0127,2026-04-07,-23.27,subscription,direct_debit
T008901,C0129,2026-04-07,-28.16,transport,card
T009116,C0132,2026-04-07,-11.71,transport,card
T009582,C0138,2026-04-07,-43.95,retail,card
T009668,C0140,2026-04-07,-267.77,transfer_out,app_transfer
T009828,C0142,2026-04-07,-86.72,cash_withdrawal,atm
T009921,C0143,2026-04-07,-53.83,groceries,card
T010173,C0148,2026-04-07,936.42,salary,inbound_transfer
T010332,C0150,2026-04-07,-15.56,transport,card
T010440,C0151,2026-04-07,-26.88,retail,card
T010763,C0155,2026-04-07,-65.49,retail,card
T011156,C0161,2026-04-07,-17.32,groceries,card
T011265,C0162,2026-04-07,-240.72,transfer_out,app_transfer
T011275,C0162,2026-04-07,-286.44,transfer_out,app_transfer
T011616,C0167,2026-04-07,-40.54,groceries,card
T011711,C0168,2026-04-07,-85.9,retail,card
T011888,C0170,2026-04-07,2914.82,salary,inbound_transfer
T012226,C0175,2026-04-07,-156.9,transfer_out,app_transfer
T012284,C0176,2026-04-07,-15.67,dining,card
T012288,C0176,2026-04-07,-231.64,transfer_out,app_transfer
T012481,C0179,2026-04-07,-68.39,groceries,card
T012488,C0179,2026-04-07,-11.03,transport,card
T012853,C0185,2026-04-07,-47.06,groceries,card
T012938,C0186,2026-04-07,-117.17,transfer_out,app_transfer
T013181,C0189,2026-04-07,-32.26,groceries,card
T013361,C0192,2026-04-07,-57.59,groceries,card
T013618,C0196,2026-04-07,-188.49,transfer_out,app_transfer
T013809,C0198,2026-04-07,-42.29,groceries,card
T013815,C0198,2026-04-07,-118.26,utilities,direct_debit
T000038,C0001,2026-04-08,-118.4,retail,card
T000307,C0005,2026-04-08,-70.71,utilities,direct_debit
T000370,C0006,2026-04-08,-81.29,retail,card
T000375,C0006,2026-04-08,-110.88,retail,card
T000477,C0008,2026-04-08,-26.31,transport,card
T001006,C0016,2026-04-08,-49.16,dining,card
T001008,C0016,2026-04-08,-52.0,dining,card
T001336,C0020,2026-04-08,-86.37,groceries,card
T001458,C0022,2026-04-08,-14.07,transport,card
T001772,C0026,2026-04-08,-32.73,retail,card
T001846,C0027,2026-04-08,-42.12,cash_withdrawal,atm
T002099,C0030,2026-04-08,-86.66,groceries,card
T002255,C0032,2026-04-08,-70.8,groceries,card
T002901,C0042,2026-04-08,-60.5,groceries,card
T002970,C0043,2026-04-08,-49.4,groceries,card
T003082,C0045,2026-04-08,949.89,salary,inbound_transfer
T003086,C0045,2026-04-08,-38.15,groceries,card
T003088,C0045,2026-04-08,-71.83,groceries,card
T003529,C0051,2026-04-08,-82.93,groceries,card
T003709,C0053,2026-04-08,1931.19,salary,inbound_transfer
T003867,C0055,2026-04-08,3533.85,salary,inbound_transfer
T003959,C0056,2026-04-08,-129.98,retail,card
T004375,C0064,2026-04-08,-309.77,transfer_out,app_transfer
T004635,C0068,2026-04-08,1024.07,salary,inbound_transfer
T004640,C0068,2026-04-08,-17.72,subscription,direct_debit
T004642,C0068,2026-04-08,-73.14,utilities,direct_debit
T005389,C0077,2026-04-08,4051.79,salary,inbound_transfer
T005477,C0078,2026-04-08,-22.14,groceries,card
T005699,C0081,2026-04-08,-16.06,transport,card
T005925,C0085,2026-04-08,-44.92,dining,card
T006022,C0086,2026-04-08,-62.84,retail,card
T006548,C0093,2026-04-08,2141.35,salary,inbound_transfer
T006551,C0093,2026-04-08,-73.88,cash_withdrawal,atm
T006638,C0094,2026-04-08,-143.22,utilities,direct_debit
T008146,C0118,2026-04-08,-145.59,utilities,direct_debit
T008663,C0126,2026-04-08,-170.45,transfer_out,app_transfer
T008814,C0128,2026-04-08,942.25,salary,inbound_transfer
T008975,C0130,2026-04-08,-26.33,dining,card
T009041,C0131,2026-04-08,2327.56,salary,inbound_transfer
T009050,C0131,2026-04-08,-45.52,retail,card
T009053,C0131,2026-04-08,-24.04,groceries,card
T009124,C0132,2026-04-08,-66.05,groceries,card
T009474,C0136,2026-04-08,-8.23,subscription,direct_debit
T009592,C0138,2026-04-08,-308.43,transfer_out,app_transfer
T009658,C0140,2026-04-08,883.85,salary,inbound_transfer
T009667,C0140,2026-04-08,-25.55,subscription,direct_debit
T009744,C0141,2026-04-08,-96.46,cash_withdrawal,atm
T009831,C0142,2026-04-08,-123.22,transfer_out,app_transfer
T010183,C0148,2026-04-08,-67.78,utilities,direct_debit
T010432,C0151,2026-04-08,-42.62,groceries,card
T010531,C0152,2026-04-08,-79.46,groceries,card
T010999,C0158,2026-04-08,-54.11,groceries,card
T011268,C0162,2026-04-08,-65.7,retail,card
T011544,C0166,2026-04-08,-201.44,utilities,direct_debit
T011822,C0169,2026-04-08,-35.68,retail,card
T012083,C0173,2026-04-08,-49.09,utilities,direct_debit
T012133,C0174,2026-04-08,-19.92,groceries,card
T012369,C0177,2026-04-08,-62.62,retail,card
T012480,C0179,2026-04-08,2977.78,salary,inbound_transfer
T012742,C0183,2026-04-08,-232.4,transfer_out,app_transfer
T012806,C0184,2026-04-08,-46.67,cash_withdrawal,atm
T013085,C0188,2026-04-08,-60.82,groceries,card
T013185,C0189,2026-04-08,-61.28,cash_withdrawal,atm
T013616,C0196,2026-04-08,-66.17,groceries,card
T000309,C0005,2026-04-09,-267.62,transfer_out,app_transfer
T000367,C0006,2026-04-09,-26.16,subscription,direct_debit
T000612,C0010,2026-04-09,-80.89,retail,card
T001768,C0026,2026-04-09,3957.66,salary,inbound_transfer
T001910,C0028,2026-04-09,2675.68,salary,inbound_transfer
T001912,C0028,2026-04-09,-55.54,cash_withdrawal,atm
T002102,C0030,2026-04-09,-17.73,groceries,card
T002246,C0032,2026-04-09,-61.42,dining,card
T002256,C0032,2026-04-09,-61.1,dining,card
T002804,C0041,2026-04-09,-23.71,cash_withdrawal,atm
T002888,C0042,2026-04-09,-44.76,retail,card
T003319,C0049,2026-04-09,3054.76,salary,inbound_transfer
T004054,C0059,2026-04-09,1284.43,salary,inbound_transfer
T004240,C0062,2026-04-09,-12.95,transport,card
T004377,C0064,2026-04-09,-14.76,transport,card
T004441,C0065,2026-04-09,-369.5,transfer_out,app_transfer
T004793,C0070,2026-04-09,-167.25,transfer_out,app_transfer
T004863,C0071,2026-04-09,958.79,salary,inbound_transfer
T005198,C0075,2026-04-09,802.48,salary,inbound_transfer
T005204,C0075,2026-04-09,-45.21,groceries,card
T005392,C0077,2026-04-09,-188.93,utilities,direct_debit
T005472,C0078,2026-04-09,775.21,salary,inbound_transfer
T005694,C0081,2026-04-09,-90.77,cash_withdrawal,atm
T006245,C0089,2026-04-09,-14.15,transport,card
T006348,C0090,2026-04-09,-83.02,groceries,card
T006463,C0092,2026-04-09,-200.44,utilities,direct_debit
T007359,C0106,2026-04-09,-64.22,cash_withdrawal,atm
T007503,C0109,2026-04-09,-58.44,groceries,card
T007659,C0111,2026-04-09,-15.34,transport,card
T007667,C0111,2026-04-09,-20.34,dining,card
T008221,C0119,2026-04-09,-19.22,dining,card
T008380,C0121,2026-04-09,-151.98,transfer_out,app_transfer
T008383,C0121,2026-04-09,-25.69,retail,card
T008578,C0125,2026-04-09,-21.06,groceries,card
T008817,C0128,2026-04-09,-53.88,retail,card
T008967,C0130,2026-04-09,-102.41,cash_withdrawal,atm
T009047,C0131,2026-04-09,-58.48,retail,card
T009126,C0132,2026-04-09,-66.03,retail,card
T009406,C0135,2026-04-09,-14.94,dining,card
T009827,C0142,2026-04-09,-99.0,cash_withdrawal,atm
T010097,C0146,2026-04-09,-16.85,dining,card
T010172,C0148,2026-04-09,837.48,salary,inbound_transfer
T010676,C0154,2026-04-09,1478.66,salary,inbound_transfer
T010764,C0155,2026-04-09,-38.75,dining,card
T010848,C0156,2026-04-09,-25.85,subscription,direct_debit
T011154,C0161,2026-04-09,-24.44,transport,card
T011158,C0161,2026-04-09,-70.28,cash_withdrawal,atm
T011272,C0162,2026-04-09,-27.79,dining,card
T011405,C0164,2026-04-09,-68.11,groceries,card
T011541,C0166,2026-04-09,-65.36,groceries,card
